X,Y,OBJECTID,DeviceId,DeviceRef,DeviceName,DeviceText,SubBuildingName,BuildingName,BuildingNumber,Thoroughfare,Street,DoubDep_Locality,Dep_Locality,PostTown,County,PostCode,UPRN,LocationShDesc,LocationLgDesc,Manufacturer,Model,PublishStatusID,DateCreated,DateUpdated,Attribution,OwnOrgName,OwnSchemeCode,OwnWebsite,OwnTelephoneNo,CtlOrgName,CtlSchemeCode,CtlWebsite,CtlTelephoneNo,Open24Hours,DeviceNetworks,DeviceStatus,PublishStatus,DeviceValidated,Moderated,LastUpdated,LastUpdatedBy,PaymentReq,PaymentDet,SubsRequired,SubsDetails,ParkingFees,ParkingFeesDet,ParkingFeesUrl,AccRestrict,AccRestrictDet,PhysRestrict,PhysRestrictText,OnStreet,LocationType,Bearing,Access24Hours,Easting,Northing,Latitude,Longitude
358631.8201,172542.011700001,116,ac7a21c48f5833b33a5b606b2089e6a9,CM167,NCP Prince Street Car Park,,,,,,Prince Street,,,Bristol,NA,BS1 4QF,,,,,,1,2020/05/04 09:33:48+00,2020/05/04 09:33:48+00,BP-Pulse (POLAR),BP-Pulse (POLAR),POLAR,https://www.chargemasterplc.com,01582 400331,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,N,,,No,,Yes,,No,,,No,Opening Hours: Monday - Sunday: 24 Hours. Please contact NCP for restrictions or charges that may apply.,No,,No,Service station,,No,358631.82010308,172542.01168238,51.45034,-2.596704
358430.2907,180974.030999999,117,beab105a740056efe867b95bcb90b82d,CM22571,Cribbs Causeway Retail Park,,,,,Lysander Road,Patchway,,,Bristol,NA,BS34 5TX,,,,,,1,2020/05/13 14:58:04+00,2020/05/13 14:58:04+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability. Â£0.23 pence per kilowatt and a Minimum charge of Â£1.00,No,,No,Other,,No,358430.2907076,180974.03100688,51.526138,-2.6006
365339.079,172275.919299999,118,1f13edf5ee75e681fd2b7cf8614ddbe6,CM22573,Longwell Green Leisure Centre,,,,,Aspects Leisure Park,Leisure Road,,,Bristol,NA,BS15 9LA,,,,,,1,2020/05/13 14:58:04+00,2020/05/13 14:58:04+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,365339.07902788,172275.91930648,51.448399,-2.50016
352236.8055,177139.7267,119,56e6c4f845217042ee69fd4415b9e14e,CM22575,Portway Park and Ride,,,,,,A4,,,Bristol,NA,BS11 9QE,,,,,,1,2020/05/13 14:58:05+00,2023/07/12 12:57:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,Y,2023/07/12 13:57:17+00,NCR Admin,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability. Â£4.50 for up to 1 hour  Â£5.00 thereafter,No,,No,Park & Ride site,,No,352236.8054645,177139.72674623,51.491173,-2.68935
354318.196,174723.316099999,120,6d27d3a5570b7e00029ae1c2c10d66e2,CM33084,Leigh Court Business Centre,,,,,,Pill Road,,,Abbots Leigh,NA,BS8 3RA,,,,,,1,2020/05/13 17:03:17+00,2020/05/13 17:03:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,354318.19601511,174723.31611426,51.46962,-2.659059
358387.9677,172431.229900001,121,d4430aa7d7bf3f30bb8fedc3e0650700,CM33148,Millennium Square Car Park,,,,,,Millennium Square,,,Bristol,NA,BS1 5LL,,,,,,1,2020/05/13 17:03:17+00,2020/05/13 17:03:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,358387.96771207,172431.22994914,51.449326,-2.6002
359296.9823,172868.387,122,811783f944604d2c336ede66678c3558,CM33149,Avon Fire and Rescue,,,,,,Temple Back,,,Bristol,NA,BS1 6EU,,,,,,1,2020/05/13 17:03:17+00,2020/05/13 17:03:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,359296.98225573,172868.38697635,51.453323,-2.58717
374413.1885,165170.877900001,123,a0dff62ec5344c0154d2180dc2dfb566,CM33152,Charlotte Street,,,,,,Fire Station,,,Bath,NA,BA1 2NB,,,,,,1,2020/05/13 17:03:17+00,2020/05/13 17:03:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,374413.18852907,165170.87791248,51.384998,-2.36907
356853.1788,172192.3662,124,6b249c7c7dc2164a67edeb1e67a36436,CM33162,Create Centre,,,,,,Smeaton Road,,,Bristol,NA,BS1 6XN,,,,,,1,2020/05/13 17:03:17+00,2020/05/13 17:03:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,356853.17877601,172192.36624643,51.447063,-2.622256
373115.8169,168023.9089,125,0a894996400799d89096a3a30b4b3dfd,CM33315,Lansdown Road,,,,,,Lansdown Road,,,Bath,NA,BA1 9BJ,,,,,,1,2020/05/13 17:03:32+00,2020/05/13 17:03:32+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,373115.81685314,168023.90891462,51.410591,-2.38793
344824.0025,175332.316099999,126,3dec3407148ccbc0c48bad5418f5204a,CM42077,Avon & Somerset Police HQ,,,,,,Valley Road,,,Portishead,NA,BS20 8JJ,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,344824.0025192,175332.31614199,51.474247,-2.795827
344824.242,175354.335999999,127,15ea59726325b343874086194d304bf4,CM42078,Avon & Somerset Police HQ,,,,,,Valley Road,,,Portishead,NA,BS20 8JJ,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,344824.24202257,175354.33604249,51.474445,-2.795827
350811.8753,165611.2137,128,59acf66ee9debf6a5e9dcff92994afc2,CM42088,Bristol Airport,,,,,,Bristol Airport,,,Bristol,NA,BS48 3DY,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,350811.87527699,165611.21368074,51.387398,-2.708267
350811.7689,165600.2038,129,fd534ba27cc20651b56d18ee2317f2fd,CM42093,Bristol Airport,,,,,,Bristol Airport,,,Bristol,NA,BS48 3DY,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,350811.76893514,165600.20382684,51.387299,-2.708267
358265.206,172799.595699999,130,c701a997d9bef627835b036efb4eca63,CM42102,City Hall,,,,,, College Green,,,Bristol,NA,BS1 5TR,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.  Parking restrictions may apply for this site.,No,,No,Public car park,,No,358265.20604351,172799.59570104,51.452629,-2.60201
358220.4348,172729.5638,131,3510418ba022e024e342ea5ebff9c756,CM42105,College Street,,,,,,College Street,,,Bristol,NA,BS1 5UU,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,358220.43477063,172729.56377366,51.451996,-2.602646
356853.7837,172214.494000001,132,36630d466cace25dae4653947bb0fd30,CM42106,Create Centre,,,,,,Smeaton Road,,,Bristol,NA,BS1 6XN,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,356853.78371786,172214.49398938,51.447262,-2.62225
357479.7877,171694.920600001,133,6de0a4c1c7ed5e0e94706e6eb75f4e68,CM42114,Tobacco Factory,,,,,,Raleigh Road,,,Southville,NA,BS3 1TF,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,357479.78771214,171694.92063918,51.442638,-2.61318
357916.3849,173051.941299999,134,bcbdc857aaf698544556b72de87ca6a3,CM42117,West End Car Park,,,,,,Berkeley Place,,,Bristol,NA,BS8 1JX,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,357916.38490603,173051.94134839,51.454872,-2.60706
357777.4253,173053.096999999,135,5d0e19c6c541acec303211eb3d34ab7f,CM42118,West End Car Park,,,,,,Berkeley Place,,,Bristol,NA,BS8 1JX,,,,,,1,2020/05/13 17:04:17+00,2023/07/14 14:33:39+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,Y,2023/07/14 15:33:39+00,NCR Admin,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,357777.42528615,173053.09704962,51.454872,-2.60906
357846.9051,173052.5187,136,5c81e23a425043e4d1b3ffd58b6d2125,CM42119,West End Car Park,,,,,,Berkeley Place,,,Bristol,NA,BS8 1JX,,,,,,1,2020/05/13 17:04:17+00,2020/05/13 17:04:17+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,357846.90509463,173052.51872471,51.454872,-2.60806
344824.4876,175376.912,137,775956d3155e418530d2a69d71e34fba,CM42561,Avon & Somerset Police HQ,,,,,,Valley Road,,,Portishead,NA,BS20 8JJ,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,344824.48757469,175376.91200183,51.474648,-2.795827
358265.1155,172788.585899999,138,29e0a1f2cb05332359d74a207ba1cadb,CM42563,City Hall,,,,,, College Green,,,Bristol,NA,BS1 5TR,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.  Parking restrictions may apply for this site.,No,,No,Retail car park,,No,358265.11547721,172788.58589743,51.45253,-2.60201
358265.3908,172822.0601,139,3e6c0191c8371a4abf03b6f9cf49b529,CM42565,City Hall,,,,,, College Green,,,Bristol,NA,BS1 5TR,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.  Parking restrictions may apply for this site.,No,,No,Other,,No,358265.39083574,172822.06014939,51.452831,-2.60201
358046.7817,172603.653899999,140,1992b616775bee981f22484f8906ef6c,CM42568,City of Bristol College - ,,,College Green Centre,,,St Georges Road,,,Bristol,NA,BS1 5UA,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Other,,No,358046.78169964,172603.65392686,51.450851,-2.60513
358046.8737,172614.774900001,141,2efdd936737e33835e28cd6724149bfe,CM42569,City of Bristol College,,,College Green Centre,,,St Georges Road,,,Bristol,NA,BS1 5UA,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,358046.87369542,172614.77493206,51.450951,-2.60513
359475.7316,168143.498299999,142,20517922e9ccaa1c2c3d30d8e47e394a,CM42570,City of Bristol College - ,,,South Bristol Skills Academy,,The Boulevard,Hengrove Park,,,Bristol,NA,BS14 0DB,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Dealership forecourt,,No,359475.73158357,168143.49830304,51.410854,-2.584054
359475.8201,168154.6194,143,5200e134db3d4bafa200720c976027f1,CM42571,City of Bristol College - ,,,South Bristol Skills Academy,,The Boulevard,Hengrove Park,,,Bristol,NA,BS14 0DB,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,359475.8200762,168154.61944243,51.410954,-2.584054
358203.4521,172726.255999999,144,ce8ff54cc28466b0b264f0c2b5893287,CM42572,College Street,,,,,,College Street,,,Bristol,NA,BS1 5UU,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,358203.45212674,172726.25604303,51.451965,-2.60289
356853.6864,172203.039100001,145,5734bb4825668b18cf9482687c0c2b40,CM42573,Create Centre,,,,,,Smeaton Road,,,Bristol,NA,BS1 6XN,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,356853.68641896,172203.03910163,51.447159,-2.62225
357985.8647,173051.3649,146,0109e4e4477217a485e6b95ec6d6603c,CM42578,West End Car Park,,,,,,Berkeley Place,,,Bristol,NA,BS8 1JX,,,,,,1,2020/05/14 09:06:31+00,2020/05/14 09:06:31+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,357985.86472035,173051.36492066,51.454872,-2.60606
358418.6675,173125.4253,147,3111e81e07cbaa995b104cf34e1d2f78,CM43124,Trenchard Street,,,,,,West End,,,Bristol,NA,BS1 5AN,,,,,,1,2020/05/14 09:08:01+00,2020/05/14 09:08:01+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,. This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,358418.66754916,173125.4253276,51.45557,-2.59984
358418.7578,173136.4351,148,d97f2010657aba8b865b445a35ae1468,CM43125,Trenchard Street,,,,,,West End,,,Bristol,NA,BS1 5AN,,,,,,1,2020/05/14 09:08:01+00,2020/05/14 09:08:01+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,. This is a CYC operated charge point that does not provide live availability.,No,,No,Public car park,,No,358418.75776031,173136.43514109,51.455669,-2.59984
355889.1471,170935.9703,149,dfc895269f44b9f0cf17eee59f364531,CM43128,Long Ashton Park and Ride,,,,,,A370,,,Bristol,NA,BS3 2HB,,,,,,1,2020/05/14 09:08:01+00,2023/07/12 12:54:18+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,Y,2023/07/12 13:54:18+00,NCR Admin,No,,Yes,,No,,,No,. This is a CYC operated charge point that does not provide live availability.,No,,No,Park & Ride site,,No,355889.14712064,170935.9702589,51.435692,-2.63597
355889.2428,170946.9803,150,ca8d21df569a9d8e405d3c8cec5a00a0,CM43129,Long Ashton Park and Ride,,,,,,A370,,,Bristol,NA,BS3 2HB,,,,,,1,2020/05/14 09:08:01+00,2023/07/12 13:04:45+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,Y,2023/07/12 14:04:45+00,NCR Admin,No,,Yes,,No,,,No,. This is a CYC operated charge point that does not provide live availability.,No,,No,Park & Ride site,,No,355889.24284799,170946.98025206,51.435791,-2.63597
358148.8676,172764.0756,151,50311a81ea533e1ef7c497e042778e6b,CM43207,College Street,,,,,,College Street,,,Bristol,NA,BS1 5UU,,,,,,1,2020/05/14 09:08:14+00,2020/05/14 09:08:14+00,Charge Your Car,Charge Your Car,CYC,http://www.chargeyourcar.org.uk,01912 650500,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,N,,,No,,Yes,,No,,,No,This is a CYC operated charge point that does not provide live availability.,No,,No,Retail car park,,No,358148.8675659,172764.07560008,51.452301,-2.60368
335064.5956,160785.948899999,152,9d4d16f3c477649b6491e5002231f0f8,ENG00232,Landing Light Pub & Restaurant,,,Landing Light Pub & Restaurant,,,Beaufighter Rd,,,Weston-super-Mare,Somerset,BS24 8EE,,,,Circontrol,Conjunto Raption 50,1,2020/07/17 15:17:49+00,2020/08/17 15:04:31+00,Osprey,Osprey,ENGENIE,http://engenie.co.uk/,0800 058 8400,Osprey,ENGENIE,http://engenie.co.uk/,0800 058 8400,,Osprey,In service,Published,0,Y,2020/08/17 16:04:31+00,Osprey,Yes,Visit website for tariff details,No,,No,,,No,,No,,No,Retail car park,,No,335064.59563242,160785.94889459,51.34243,-2.93366
361312.3968,182626.373400001,153,7deebdf70ab5ba68394874e51fc9aa23,ENG00236,Hollow Tree Pub & Restaurant,,,Hollow Tree Pub & Restaurant,,,Brook Way,,,Bristol,Bristol,BS32 9BA,,,,Circontrol,Conjunto Raption 50,1,2020/08/11 11:35:50+00,2020/08/11 11:35:50+00,Osprey,Osprey,ENGENIE,http://engenie.co.uk/,0800 058 8400,Osprey,ENGENIE,http://engenie.co.uk/,0800 058 8400,,Osprey,In service,Published,0,N,,,Yes,Visit website for tariff details,No,,No,,,No,,No,,No,Retail car park,,No,361312.39681034,182626.37337514,51.5412,-2.55924
